SO2,NO,NOx,NO2,CO,O3,THC,CH4,NMHC,PM10,PM2.5,WS,WD,AT,RH 
0.5,14.1,42.5,28.4,1.1,3.3,3,2.5,0.5,28,15,0.5,314,19.8,96.8
0.5,1.8,15.6,13.7,0.52,31.7,2.1,2,0.1,27,15,1.4,317,19,95.2
0.3,1.3,7.8,6.5,0.4,40.7,2,2,-,19,9,0.9,51,18.6,91.8
0.4,1.3,9.1,7.7,0.45,35.8,2.1,2,0.1,27,14,0.7,174,18.5,91.8
0.2,1.5,7.9,6.5,0.45,37.5,2,2,-,19,4,1,149,17.9,94.6
0.3,2.2,13.3,11.1,0.5,38.4,2,2,-,18,12,0.6,146,18,91.3
0.3,2.8,18.9,16.1,0.63,28.8,2.1,2,0.1,15,6,0.5,13,18.8,83.2
0.4,5.7,27.4,21.7,0.9,21.9,2.3,2.1,0.2,21,8,0.4,279,18.9,86.3
0.4,4.4,23.8,19.4,0.65,25.4,2.4,2.1,0.3,20,7,0.3,330,19.5,84
0.5,11.1,38.7,27.6,0.98,27.8,2.5,2.2,0.3,31,13,0.7,319,21.2,77.3
0.7,5.4,19.5,14.1,0.55,37.6,2.1,2,0.1,30,14,1.2,17,22.7,69.9
0.6,4.2,16.4,12.2,0.58,44.1,2,1.9,0.1,28,14,0.9,308,23.3,65.8
0.5,3.9,19.1,15.3,0.71,38.6,2.1,2,0.1,31,11,0.8,326,22.7,69.2
0.5,3.1,20.1,17,0.81,31.8,2.1,2,0.1,35,13,0.5,4,21.6,74.8
0.7,4.7,27.3,22.6,0.96,25.2,2.2,2.1,0.1,36,12,0.4,33,21.3,77.2
0.8,11.7,40.9,29.1,1.17,18.5,2.5,2.1,0.4,46,23,1,284,21.4,78.4
0.8,4.2,27.5,23.3,0.75,19.4,2.3,2.1,0.2,41,19,0.9,19,19.8,82.1
0.7,4.3,29.6,25.3,0.81,14.3,2.3,2.1,0.2,43,20,0.7,27,19.3,82.5
1.1,8.4,40.4,32,0.94,7.8,2.5,2.2,0.3,37,25,0.5,325,19.1,82.7
1,11.2,45.6,34.4,0.99,3.7,2.5,2.2,0.3,41,16,0.4,17,18.9,84
0.9,18.6,49.9,31.4,1.08,3.4,2.5,2.2,0.3,33,18,0.3,332,19,84.3
0.9,15.4,45.1,29.7,0.98,3.8,2.5,2.1,0.4,28,16,0.3,13,18.8,83.8
0.9,14.2,42.7,28.5,0.99,3.3,2.7,2.2,0.5,31,18,0.4,305,18.3,89.3
0.9,13.7,41.4,27.7,1,3,2.6,2.3,0.3,37,22,0.3,120,18,89.7
0.7,6.9,34.4,27.6,0.87,3.2,2.6,2.3,0.3,32,19,0.4,334,18,90.9
0.6,12.1,38.8,26.7,1.01,3.3,2.7,2.4,0.4,42,16,0.3,141,18.3,90.7
0.7,13.2,37.1,23.8,1.01,3.3,2.9,2.4,0.4,38,20,0.4,208,18.3,92.3
0.8,9.4,32.9,23.5,0.88,3.2,3,2.5,0.5,34,18,0.3,320,18,93.8
0.7,4.3,25.7,21.4,0.68,6.1,2.5,2.4,0.1,25,14,0.3,29,17.8,92.5
0.9,5.1,23.2,18.1,0.65,7.4,2.6,2.3,0.3,25,11,0.3,287,17.8,90.6
0.9,8.4,29,20.5,0.8,7,2.7,2.3,0.3,27,12,0.5,313,17.6,88.7
1.2,41.6,69.3,27.8,1.66,5,2.9,2.4,0.6,31,13,0.4,296,17.6,85.5
1.7,48.6,81.2,32.6,1.69,3.9,3,2.5,0.6,48,25,0.2,254,17.4,86
2,34.7,68.9,34.2,1.24,4.1,2.9,2.3,0.6,50,21,0.3,318,17.9,83.7
1.5,44.8,83.4,38.6,1.51,5,2.9,2.4,0.6,57,29,0.6,31,18.4,81.3
1.9,39,77.4,38.4,1.25,7.6,3.3,2.3,0.9,66,35,0.6,313,19.4,78.2
1.6,16.6,50.8,34.2,1.02,16.6,2.8,2.3,0.5,56,35,0.3,3,20.7,73.2
1.6,11.4,44,32.6,0.91,17.1,3.4,2.3,1.1,68,36,0.8,332,20.6,71.8
0.9,5.6,28.1,22.6,0.59,25.8,2.4,2.1,0.3,50,20,0.6,28,19.8,68.1
1.2,11.1,43.2,32.1,0.8,22.2,2.7,2.2,0.5,60,27,0.4,353,20.6,66.3
1.8,16.8,56.4,39.6,1.08,18.6,3.1,2.3,0.9,70,31,0.4,242,20.7,66.1
2.5,20.9,67.4,46.5,1.39,10.8,3.8,2.2,1.6,73,32,0.3,308,20.5,66.6
3.1,11.3,57.6,46.3,1.29,5.9,3.6,2.3,1.3,56,30,0.3,348,19.8,69.4
1.3,9.2,52.6,43.5,1.23,3.8,2.7,2.3,0.5,53,29,0.3,17,19.4,71.9
1.6,38.4,77.6,39.2,1.69,3.4,3,2.3,0.7,54,29,0.3,128,19.6,73.6
2.5,33.2,72.8,39.6,1.35,3.1,3.6,2.5,1.1,64,31,0.2,293,19.2,75.8
1.6,29.9,67.5,37.6,1.32,2.9,3.2,2.4,0.8,47,24,0.4,200,18.8,74.3
1.2,19.5,58.2,38.8,1,3.2,2.8,2.4,0.4,50,25,0.5,189,18.3,75.9
1.5,8.4,44.2,35.7,0.82,3.5,2.9,2.3,0.6,45,28,0.2,212,18.4,75.1
1.4,6,35.9,29.9,0.69,4.5,3.2,2.4,0.8,51,28,0.2,299,17.9,78.2
1.3,5.3,34.7,29.4,0.72,3.8,3,2.4,0.6,47,29,0.2,220,17.9,79.1
1.1,15.7,42.7,27,0.86,3.4,3,2.5,0.5,56,31,0.1,171,17.6,82.8
1.1,22.5,49.2,26.6,0.97,3.2,3.6,2.8,0.7,56,31,0.2,202,17.5,85.1
1,21.1,46.2,25.1,0.92,3.2,3.6,2.9,0.7,51,24,0.2,266,17.2,86
1.7,57.6,82.6,25,1.18,3.8,3.3,2.7,0.6,44,24,0.2,174,17.2,85.7
2.3,83.2,112.7,29.5,2.11,4.5,3.6,2.8,0.9,96,60,0.2,193,18.5,81.3
2.5,49.6,79.7,30.1,1.39,7.6,3.1,2.5,0.7,75,40,0.4,248,20.1,75.5
2.8,22.3,53.6,31.3,0.84,19,3.3,2.4,0.9,68,40,0.6,262,21.8,68.2
1.8,12.8,37,24.2,0.65,35.1,2.6,2.2,0.4,62,32,0.8,189,23.9,59.9
1.6,7.1,25.5,18.4,0.53,52.6,2.5,2.2,0.4,49,24,0.8,221,25.9,49.7
1.8,4.6,26.8,22.2,0.87,70.9,2.7,2.2,0.5,64,32,1.1,277,26.4,49.1
2.2,3.4,26.4,23,0.77,77.4,2.9,2.2,0.7,71,35,1.4,317,26.5,44
1.7,3.4,23.4,20,0.72,87.2,2.4,2.1,0.3,73,36,1.2,326,26.4,42.2
1.6,2.9,22.7,19.8,0.68,79.8,2.4,2.1,0.2,68,33,1.2,360,25.7,41.1
1.3,3.2,22.6,19.4,0.7,71.4,2.3,2.1,0.2,61,29,0.9,9,25.2,42
1.3,2.2,25.6,23.4,0.81,63,2.4,2.1,0.2,68,24,0.9,22,23.9,45.4
1.5,1.8,38.3,36.5,1.12,45,2.6,2.2,0.4,73,35,0.4,351,23,48.8
1.8,1.8,44,42.2,1.22,34.4,2.7,2.2,0.5,71,35,0.2,30,22.3,50.9
1.5,5.8,52.7,46.9,1.33,15.5,3,2.4,0.6,76,39,0.4,85,21.1,62.3
1.6,12.6,56.8,44.2,1.61,16.3,2.8,2.3,0.5,100,54,0.5,188,21.3,62.3
2.1,7,47.1,40.2,1.29,15.4,3,2.4,0.6,93,55,0.3,184,21.1,64.5
1.4,2.8,33.1,30.3,0.9,20.3,2.8,2.3,0.4,74,39,0.2,99,20.9,66.2
1.2,1.8,26.8,25,0.82,20.2,2.9,2.3,0.6,68,39,0.4,64,20.7,69.4
0.9,1.5,19.9,18.4,0.68,22.4,2.9,2.3,0.6,64,40,0.2,80,20.3,73.6
1,1.3,16.7,15.4,0.62,27.6,2.6,2.3,0.3,58,38,0.3,55,20.1,75.6
1.3,1.5,16.5,15,0.73,24.1,2.6,2.2,0.4,60,36,0.3,175,20,77.4
1.5,1.1,20.4,19.3,0.85,15.4,3.2,2.7,0.5,78,45,0.2,167,20,77.4
1.4,1.3,17.2,15.9,0.7,21.3,2.6,2.3,0.3,58,33,0.5,36,20,76.3
1.2,13.9,45.4,31.5,0.84,7.2,2.5,2.2,0.3,51,29,0.2,84,19.5,78.4
2,56.4,95,38.7,2.27,7.5,2.9,2.3,0.7,68,38,0.6,167,20.5,72.9
2.4,23.3,60.6,37.3,1.34,19.3,2.9,2.3,0.7,70,42,0.5,221,22.2,64
3.4,9,41,32,0.78,37.3,2.8,2.2,0.6,78,46,0.5,295,24,56.5
2.9,8.8,38.2,29.3,0.69,52.7,2.6,2.2,0.4,70,37,0.8,225,25.4,51.2
2.7,4.7,28.3,23.6,0.62,70,2.6,2.2,0.4,70,43,0.7,290,26.2,49
2.9,2.5,21,18.4,0.82,86.6,2.5,2.1,0.4,74,36,0.8,308,26.3,48.8
4.3,4.7,31.9,27.2,0.91,79.2,2.6,2.2,0.5,93,46,1,231,27.1,48
7.8,4.8,34.1,29.3,0.98,74.3,3.4,2.2,1.2,95,48,1.2,301,26.8,50.4
6.2,2.8,25.2,22.4,0.71,71.1,3.9,2.1,1.8,81,43,1.4,308,26,47.6
4.1,4,32.1,28.2,0.85,61.9,3,2.1,0.9,67,34,0.8,290,26,42.9
6.7,10.8,60.6,49.7,1.45,38.3,3,2.1,0.9,71,38,0.3,237,25.4,43.4
10.5,13.8,79.4,65.6,1.73,25.1,3.3,2.3,1,111,49,0.2,203,24.4,50.3
4.1,9.9,63.6,53.7,1.48,20,3,2.4,0.6,91,50,0.6,89,22.7,59.1
2.6,2.5,37.7,35.2,0.9,26.6,2.6,2.3,0.3,66,39,0.4,38,21.5,61.7
2.9,6.3,47.7,41.4,0.89,20.1,2.9,2.2,0.7,65,39,0.3,80,21.1,61.2
2.1,3,29.6,26.6,0.7,27.2,2.6,2.3,0.3,62,33,0.3,86,20.5,62.3
2,3.8,33.1,29.4,0.92,18.2,3,2.5,0.6,69,40,0.4,186,20,68.9
1.8,1.9,24,22.1,0.78,22,2.9,2.3,0.5,63,40,0.7,39,19.5,70.4
1.8,1.2,18.4,17.2,0.66,24.5,2.9,2.3,0.6,61,35,0.5,40,19.3,71.2
2.2,1.6,20.7,19,0.79,18.5,2.9,2.5,0.4,79,54,0.2,145,18.8,77.5
1.4,2.1,18.6,16.5,0.66,17.4,2.8,2.5,0.4,69,39,0.4,118,18.5,80
1.3,1.6,15.9,14.4,0.68,17.6,2.7,2.3,0.4,67,45,0.4,111,18.7,77
1.2,6.3,26.6,20.3,0.72,13.6,2.7,2.4,0.3,67,46,0.5,179,18.8,78.2
1.7,14.5,41.3,26.8,1.23,9,2.9,2.5,0.4,84,60,0.2,215,19,76.5
1.9,23.7,57.1,33.4,1.74,7.2,3.2,2.6,0.7,87,57,0.2,329,20.1,71.4
5.4,18.7,46.8,28.1,1.1,13.6,3.3,2.5,0.8,78,40,0.7,318,21,68.8
3.6,8.9,34.8,26,0.88,36.6,2.9,2.3,0.6,111,57,0.7,260,22.6,69
2.8,9.4,39.6,30.3,0.8,50.9,2.5,2.1,0.3,101,50,0.7,173,23.8,63.4
2.5,4.8,35.1,30.3,0.82,65.7,2.5,2.2,0.3,96,56,0.7,51,25,55.9
3,4.5,37.6,33.1,1.15,81.9,2.8,2.2,0.6,102,56,0.8,253,26.6,51.3
3.8,4.2,29.8,25.7,1.04,79.6,3.2,2.3,0.9,106,50,1.2,302,27,51.1
4.4,4.2,26.4,22.2,0.82,61.3,-,-,-,-,-,1.6,336,25.8,57.6
-,-,-,-,-,-,2.4,2.1,0.3,89,36,1.1,345,24.7,60.1
-,2.8,27.1,24.3,-,56.6,2.4,2.1,0.4,87,37,1.1,24,24.3,61
1.3,2.7,27.1,24.4,0.61,50.3,2.4,2.1,0.3,72,32,0.8,7,23.9,56.1
1.1,2.4,27.1,24.7,0.65,44.2,2.4,2.1,0.3,79,38,0.8,12,22.3,66.5
1.2,1.8,22.7,20.9,0.55,45,2.3,2.1,0.3,78,43,1.2,23,21.6,71
0.9,2.2,23.2,21,0.81,40.3,2.4,2.1,0.2,73,39,0.7,6,21.7,68.6
1.3,2.3,23.8,21.5,0.78,35.7,2.4,2.1,0.2,79,35,0.7,356,20.4,73.2
0.9,1.6,16,14.4,0.59,41.2,2.2,2.1,0.2,63,25,1.3,21,19.7,72.9
0.7,1.1,14.3,13.2,0.57,40,2.3,2.1,0.1,56,26,0.6,11,19.8,71.2
0.6,1.1,12.5,11.4,0.6,39.6,2.3,2.1,0.2,45,21,0.4,8,20,68.7
0.8,1.4,11.1,9.7,0.54,39.9,2.3,2.1,0.1,45,22,0.7,20,19.8,68.8
1.1,0.8,10.6,9.8,0.52,40.8,2.3,2.2,0.1,49,23,0.9,15,19.3,71.2
1.4,1.1,10.9,9.8,0.52,39.9,2.3,2.2,0.1,47,21,1.2,22,18.4,76.9
0.9,1,8.5,7.6,0.52,41.7,2.2,2.2,-,29,14,1.4,24,18,80.8
0.8,2.2,13.8,11.6,0.55,37.8,2.2,2.1,0.1,27,14,0.7,333,17.4,86.4
1.1,2.8,20.6,17.8,0.68,31.3,2.2,2.1,0.1,24,7,0.5,351,17.2,84.8
1.1,6.8,31.8,25,0.96,23.7,2.2,2.1,0.1,22,12,0.9,22,18,80.2
1,7.5,34.6,27.1,0.96,22.3,2.4,2.1,0.3,28,13,0.7,23,18.7,75
1.2,9.4,34.4,24.9,0.87,25.5,2.5,2.1,0.4,26,12,0.7,12,19.4,68.6
1.1,7.1,24.9,17.8,0.7,35.7,2.3,2.1,0.2,25,10,1.1,360,21.1,60.2
1.2,4.7,21.8,17,0.65,43.9,2.2,2.1,0.2,22,12,1.4,18,20.7,58.2
1.3,3.4,21,17.6,0.64,51.5,2.1,2,0.1,36,14,1.6,23,20.9,57.3
1.4,3,22.4,19.5,0.65,49.9,2.3,2,0.2,35,14,1.2,12,20.4,58.2
1.3,3,25.1,22,0.66,44.6,2.3,2,0.3,41,17,1,25,19.8,60.6
1.2,3.2,30.1,26.8,0.71,38.4,2.3,2.1,0.3,39,18,0.9,23,19.5,62.9
1.1,3.9,32.5,28.7,0.82,32.1,2.4,2.1,0.3,38,20,0.6,20,19.7,63.9
1.3,4,35.8,31.8,0.94,27.6,2.3,2.1,0.3,39,17,0.8,18,19.4,63.1
1.1,3,34.2,31.2,1.05,24.4,2.4,2.1,0.3,42,18,0.8,20,19.4,61.6
1.3,3.1,34.4,31.4,0.93,26.1,2.3,2.1,0.3,34,9,0.6,6,19.5,48.3
1.3,2.8,36.5,33.7,0.88,20.7,2.3,2.1,0.2,31,14,0.3,46,19.5,50.7
1.6,14.4,55.7,41.3,1.15,12.2,2.6,2.2,0.4,45,17,0.3,201,19.6,53.1
2.1,16,59.7,43.7,1.24,9.8,2.9,2.4,0.5,51,29,0.6,183,19.2,49.9
2.2,8.5,48.9,40.3,1.17,10.8,3,2.5,0.4,53,24,0.5,200,18.7,49.4
3.2,6.4,45.1,38.7,0.84,11,2.9,2.5,0.3,47,23,0.7,192,18.3,50.6
2.8,3.1,38.3,35.3,0.73,11,2.9,2.5,0.3,46,29,0.5,220,18.2,53.5
2.5,3.6,36.4,32.8,0.69,11,2.8,2.5,0.3,45,19,0.3,196,18.1,55.5
2.2,2.5,33.7,31.2,0.71,7.9,2.9,2.6,0.3,47,25,0.2,56,18.4,59.7
2.4,4.4,36.7,32.3,0.86,5.4,3.4,2.8,0.6,54,30,0.3,253,18.6,62.8
2.2,8.1,37.8,29.7,0.86,5.5,3.3,2.8,0.5,44,24,0.3,221,18.2,64
2.8,27.9,59.8,31.9,1.21,5.8,3.4,2.8,0.6,59,34,0.3,283,18.4,62.6
3.5,49.3,84.3,34.9,1.71,5.9,3.3,2.7,0.7,68,38,0.2,130,19.3,60.8
4.4,45.1,84.3,39.2,1.49,6.1,3.9,2.8,1.1,70,40,0.2,297,20.1,61.3
4.7,24.9,61.7,36.8,1.17,18.7,3.3,2.5,0.8,89,40,0.4,327,21.5,62.7
3.6,5.7,29.2,23.6,0.72,41.5,2.6,2.2,0.4,77,42,0.5,293,23.1,63.6
2.8,6.6,32.9,26.3,0.84,47.1,2.6,2.1,0.5,83,46,0.8,200,23.6,63.1
2.8,9.1,37.4,28.3,1.03,51.2,2.4,2.2,0.2,94,52,1.3,184,24,62.9
2.5,8.7,36.9,28.2,0.99,52.4,3.1,2.2,0.8,87,56,1.2,190,24.9,62.3
2.2,6.2,34.7,28.4,1.02,52,2.7,2.1,0.6,71,48,1,201,25,62.9
3,3.4,26.7,23.3,0.72,53.3,2.6,2.1,0.5,70,36,0.7,290,24.4,60.8
3.8,2.9,30.4,27.6,0.82,56,3,2.1,0.9,85,39,0.7,305,23.6,59.6
4,16.2,64.9,48.8,1.48,30.6,2.7,2.1,0.6,90,45,0.5,186,23.7,57.8
3.6,21.9,72,50.1,1.55,21.2,2.7,2.2,0.5,70,35,0.7,163,23.5,56.2
2.6,16.3,57.8,41.5,1.34,21.3,2.6,2.1,0.4,61,28,0.7,168,23.1,55.8
2.6,2.3,28.5,26.2,0.76,34.3,2.7,2.3,0.5,72,36,0.4,297,22.3,60.5
3.5,2.4,36,33.6,0.84,27.3,2.9,2.3,0.5,84,49,0.2,319,21.6,67
2.8,2.4,33.5,31,0.8,24.8,2.8,2.3,0.5,79,50,0.2,327,21.1,69.9
3.5,5.8,39.8,34,1.01,20,2.8,2.4,0.4,95,56,0.4,143,21.1,70
2,2,25.5,23.5,0.77,16.8,2.7,2.4,0.2,59,33,0.3,72,20.8,74.4
1.8,1.4,23.1,21.7,0.79,16,2.8,2.5,0.4,62,34,0.2,96,20.6,75.4
1.4,1.8,20.7,18.9,0.84,16,2.9,2.5,0.4,69,42,0.2,183,20.6,76.2
1.2,2.6,23.1,20.5,0.9,13.7,2.8,2.5,0.3,72,48,0.2,138,20.3,78.7
0.9,1.4,14.8,13.4,0.72,14.7,2.5,2.3,0.2,61,29,0.3,146,20.1,80.5
1,1.7,19.1,17.5,0.84,13.1,2.9,2.5,0.4,64,37,0.7,309,20,81.7
1.4,6.6,33.4,26.8,1.04,8.6,2.9,2.6,0.4,73,45,0.2,355,20.2,77.3
1.8,4.4,32.3,27.9,1.07,17.5,2.6,2.3,0.3,84,47,0.5,30,20.8,69.1
1.8,6.4,33.6,27.2,0.99,15.9,2.7,2.3,0.4,89,50,0.3,42,21.1,70.3
2.1,4.9,30.4,25.5,0.97,25.5,2.5,2.3,0.2,87,49,0.5,4,22,65.2
2.1,3.8,22.9,19.1,0.83,36.3,2.3,2.1,0.2,75,39,0.7,10,23,60
1.9,8.3,29.9,21.6,0.87,40.6,2.3,2.1,0.2,66,33,0.9,321,23.7,56.3
2.5,4.8,25.4,20.6,0.8,45.8,2.2,2.1,0.2,75,38,0.9,343,24.2,54.1
2.6,4.1,23,18.9,0.7,46.7,2.3,2.1,0.2,66,36,1,18,24.2,54
2.4,3.6,22.2,18.7,0.71,49.5,2.2,2.1,0.2,63,28,1,308,24.8,51.1
2.4,4,25.4,21.4,0.72,49.4,2.3,2.1,0.2,69,31,0.9,308,25.4,51.2
2,2.7,21.5,18.8,0.72,49.6,2.2,2.1,0.1,62,32,0.8,359,24.4,57.5
1.6,1.9,19.8,17.9,0.68,49.8,2.2,2.1,0.1,62,31,0.9,4,23.4,61.8
1.8,1.7,23.1,21.3,0.78,50.4,2.3,2.1,0.1,70,36,1,20,22.3,68.1
2,1.4,28.4,27,0.89,38.9,2.4,2.2,0.2,71,40,0.5,11,22,68.9
1.9,2.3,31.4,29.1,0.9,30.4,2.3,2.1,0.2,69,33,0.3,330,21.3,74.3
1.2,1.8,23.7,21.9,0.72,32.1,2.2,2.1,0.1,59,35,0.4,33,20.7,80.6
1.1,7,36.1,29.1,0.88,18.8,2.5,2.2,0.2,69,37,0.3,78,20.4,81.3
1.2,5,33.9,28.9,0.97,12.7,2.6,2.3,0.3,69,40,0.3,156,20.1,83.1
1.1,1.9,22.6,20.7,0.91,15,2.6,2.3,0.3,67,40,0.3,289,19.9,81.8
1,1.6,20.8,19.2,0.78,15,2.7,2.5,0.3,68,44,0.2,312,19.7,85.9
0.9,1.4,19.1,17.8,0.75,14.2,2.6,2.4,0.2,69,45,0.5,60,19.7,85.3
1,1.1,16.8,15.7,0.8,13.2,2.5,2.3,0.3,73,47,0.3,68,19.8,82.8
0.8,1,15.5,14.5,0.71,12.3,2.7,2.5,0.2,71,45,0.2,103,19.6,83.5
1.2,2.9,20,17.2,0.66,8.6,2.7,2.4,0.3,72,44,0.1,60,19.5,84.5
1.4,8.8,28.6,19.8,1.33,7.4,3.7,2.8,0.9,72,43,0.2,252,19.8,84
2,41.3,65.9,24.6,1.58,4.7,2.8,2.4,0.4,84,48,0.4,75,20.1,82.2
1.9,28.9,59.1,30.2,1.55,7.5,3.2,2.4,0.8,87,61,0.2,323,20.8,80
2.9,36.4,79.3,42.9,1.7,9.8,4,2.6,1.4,122,69,0.5,239,22,76.1
3.2,28.1,71.1,43,1.38,14.8,3.5,2.5,1.1,123,66,0.5,265,22.7,72.8
2.6,22.3,63.5,41.2,1.02,24.8,3.3,2.2,1.1,114,61,0.8,198,23.7,69.9
2.6,12,47.7,35.7,1.01,35.8,3.3,2.3,1.1,101,50,0.8,228,24.9,62.7
1.9,5.5,29.5,24,0.76,57,2.6,2.2,0.4,83,39,0.7,258,27.1,53.6
1.9,3.7,29.7,26,0.8,68.5,2.7,2.3,0.4,83,47,0.8,287,27.9,53.8
4.4,5.2,39.3,34,0.99,53.5,3,2.3,0.7,98,47,1,299,27.4,58.1
1.6,3.7,31.3,27.6,0.78,48.7,2.5,2.1,0.4,75,36,1.1,14,24.6,68.5
2.1,2.7,35.4,32.7,1.02,44,2.4,2.1,0.3,78,42,0.8,38,23.4,71.6
6.4,3.4,53.6,50.2,1.38,23.3,2.5,2.1,0.4,91,50,0.4,46,23.3,70.9
5.6,10.8,62.5,51.7,1.61,16,2.8,2.2,0.7,97,54,0.4,116,23.4,71
2.2,17.1,63.6,46.5,1.4,10.9,2.8,2.2,0.7,99,55,0.5,173,22.7,76.9
3.1,9.2,53.2,44,1.14,8.7,3.2,2.4,0.8,103,54,0.5,305,22.2,79.4
2,7.4,42.9,35.5,0.93,8,3,2.4,0.6,78,48,0.3,64,21.6,80.1
1.4,5.1,37.6,32.5,0.83,8.2,2.9,2.3,0.6,74,44,0.4,38,21.3,80
1.5,10.6,45,34.4,1.14,6.3,2.8,2.3,0.5,68,37,0.2,111,21.1,80.4
1.3,2.3,25.9,23.6,0.84,10.8,2.7,2.3,0.4,69,39,0.2,49,20.6,82.8
1.6,7.8,35.4,27.6,1.11,6,3.4,2.6,0.8,87,51,0.2,187,20.3,86.1
1.2,6.2,29.7,23.6,0.89,6.4,3,2.5,0.5,73,44,0.3,325,20.1,86.7
1.4,7.1,29.2,22.2,0.81,6.6,2.7,2.4,0.3,68,41,0.2,67,19.8,86.6
1.1,8.6,30.6,22,0.79,6.1,2.7,2.3,0.4,56,39,0.2,334,19.9,84.1
1.5,22.2,45.1,22.9,1.08,5.7,3,2.4,0.6,63,40,0.3,39,19.8,85
1.5,27.3,53.5,26.2,1.24,7.5,2.6,2.2,0.4,61,38,0.4,47,21.2,76.6
2.3,18.6,47.9,29.3,1.16,15.2,2.5,2.1,0.4,63,39,0.4,30,23,67.7
3,14.2,47.8,33.7,1.24,28.7,2.6,2.2,0.4,70,43,0.8,310,25.1,59.8
2.8,8,32.6,24.6,1,44.2,2.2,2,0.2,58,33,0.8,343,27.1,51.4
2.7,4.2,24.8,20.6,0.84,67.6,2.5,2.1,0.4,54,34,0.8,300,28.6,44.9
2.3,3,20.2,17.2,0.85,90.3,2.7,2.1,0.6,61,39,1.1,307,29.5,44.9
1.7,2.3,19.9,17.5,0.75,84.2,2.3,2.1,0.2,67,40,1.2,340,29.7,48.7
1.6,3.1,21.4,18.3,0.68,80.8,3,2.1,0.9,64,32,1.3,321,29.9,46.1
1.4,2.7,20.1,17.5,0.58,67.2,2.4,2.1,0.3,55,24,1,352,29.1,47.9
1.4,2.5,24.5,22,0.8,64.8,2.6,2.1,0.5,60,24,0.8,6,28.5,52
1.5,3.4,36.1,32.7,1.05,54.3,2.5,2.1,0.5,65,33,0.6,12,26.9,59.7
1.6,1.7,33.4,31.7,1.13,47.7,2.5,2.1,0.4,75,40,0.3,14,25.8,65.2
2.1,10.5,60.6,50.1,1.59,23.1,3.3,2.2,1.1,94,45,0.6,229,25.1,68.8
2.3,19.8,70.3,50.5,1.58,15.1,3,2.3,0.7,107,55,0.9,194,24,75.4
2.7,6.7,47.3,40.6,1.2,16.7,3,2.3,0.7,88,42,0.3,266,23.8,75.5
2,2,37,35,0.98,17.8,2.9,2.3,0.6,87,44,0.1,326,23.6,76.4
2,2,32.3,30.3,0.87,19.5,2.8,2.3,0.5,85,46,0.2,276,23.5,76.8
2.2,2.1,29.3,27.1,0.96,15.9,3.1,2.5,0.6,76,45,0.2,189,23.2,78.6
3.6,2.5,32.3,29.8,0.95,11.3,3.2,2.6,0.6,82,53,0.2,279,22.8,81.3
4.2,2.3,36.1,33.7,1.04,8.7,3.1,2.5,0.6,98,52,0.1,124,22.5,82.5
2.8,3.5,30.1,26.6,0.86,8.7,3,2.5,0.5,81,45,0.2,139,22.2,83.4
1.6,1.7,16.6,14.9,0.79,12.2,2.8,2.4,0.4,72,48,0.2,86,21.6,83.5
1.4,9.8,32.4,22.7,1.04,6,3.1,2.6,0.6,80,49,0.3,213,21.4,85.4
1.8,19.1,42.7,23.6,1.13,6.3,3.2,2.7,0.5,69,44,0.3,51,21.3,85.6
2.1,23,50.1,27.1,1.55,8.7,3,2.5,0.5,81,51,0.5,318,22.6,77.9
5,23.2,54.7,31.5,1.47,16.9,2.8,2.3,0.5,113,65,0.6,192,23.8,72.5
4.2,22,58.1,36.2,1.07,24.1,3.2,2.3,0.9,134,69,1,197,24.5,72
2.9,17.1,49.5,32.4,0.96,34.9,3,2.3,0.6,124,67,1.2,203,25.6,68.5
3,9.2,35,25.8,0.84,52.1,2.8,2.2,0.6,103,58,1.4,201,27.2,60.3
2.5,5.7,24.4,18.7,0.93,64.4,2.6,2.1,0.5,91,55,1.4,204,28.3,57.6
2.6,5.8,28.4,22.6,0.97,65.4,2.9,2.1,0.9,92,56,1.3,203,28.9,57
2.2,6.4,28.7,22.3,1.08,63.9,2.8,2.1,0.7,88,46,1.4,199,29.1,57.9
1.9,9.3,39.4,30.1,1.11,58.7,2.7,2.1,0.6,89,48,1.6,185,29.4,57.4
1.7,11,48.6,37.6,1.14,51.9,2.5,2.1,0.4,93,51,1.7,181,29.3,57.8
3.7,10.4,45.5,35.2,1.47,36.4,3.2,2.1,1.1,75,38,0.6,203,28.7,63.4
4.2,6.4,34.8,28.4,1.2,30.8,2.6,2.1,0.5,66,32,0.4,251,27.5,69.5
2.8,2.8,23.6,20.8,0.82,29.5,2.9,2.1,0.8,59,23,0.7,303,26.6,74.4
2.3,7.9,26.6,18.7,0.95,15.6,2.8,2.1,0.7,50,19,0.6,277,25.9,77.8
1.9,19.6,40.2,20.7,1.35,9.7,2.5,2.1,0.3,71,34,0.4,189,25.7,78.1
1.8,13.9,33.2,19.2,1.31,8.8,2.7,2.3,0.5,73,43,0.4,194,25.3,80
1.4,11.5,31.3,19.8,1.05,6.9,2.6,2.3,0.3,57,24,0.5,188,25,81.7
1.8,4.4,20.1,15.7,0.74,7.5,2.7,2.3,0.4,36,19,0.3,260,24.9,81
2,4.5,20.2,15.6,0.81,7.1,2.8,2.5,0.3,59,33,0.4,199,24.1,84.2
1.6,5.5,22,16.5,0.76,5,2.8,2.6,0.2,51,20,0.2,164,23.6,86.9
