SO2,NO,NOx,NO2,CO,O3,THC,CH4,NMHC,PM10,PM2.5,WS,WD,AT,RH 
4.6,3.8,22.6,18.8,0.93,45.5,3.3,2.1,1.2,56,36,0.9,300.1,29.4,57.1
5.1,4.7,29.6,24.8,0.95,38.6,3.4,2.1,1.3,59,35,0.8,296.8,29,59.6
5.2,7.6,37.2,29.6,1.25,25.3,4,2.1,1.9,60,34,0.6,287,27.7,63.3
3.9,6.8,33.6,26.8,1.34,21.4,3.3,2.1,1.2,58,36,0.4,274.9,26.9,65.1
4.1,10,38.2,28.2,1.41,18,2.5,2.1,0.4,59,31,0.3,232,26.8,65.8
4.4,10.7,39.8,29,1.46,16.1,2.5,2.2,0.4,57,36,0.5,192.7,26.6,67
3.2,18.8,54,35.2,1.66,9.1,2.6,2.2,0.4,69,44,0.7,201.6,26.6,68.1
3.2,7.9,37.4,29.5,1.23,7.2,2.8,2.4,0.5,64,35,0.2,269.6,26.1,70.9
4.3,3.4,27.3,23.9,1.18,8.6,2.9,2.4,0.5,62,45,0.2,229.8,25.7,72.9
4.8,3.2,24.6,21.4,1.1,10.8,2.8,2.4,0.4,68,47,0.3,174.3,25.6,73.2
3.5,3.3,20.9,17.6,1.03,11.5,2.6,2.4,0.3,71,47,0.5,194.6,25.7,73.7
2.9,1.7,14.9,13.3,0.82,11.4,2.5,2.3,0.2,57,47,0.2,117.3,25.7,72.7
2.7,1.9,14.7,12.8,0.82,12.8,2.4,2.2,0.2,54,39,0.2,153.5,25.8,72.3
2.6,1.6,13.1,11.5,0.8,14.5,2.3,2.2,0.1,50,40,0.5,184.4,25.9,72.2
2.9,4.2,19.3,15.1,1.06,13.1,2.4,2.2,0.2,49,34,0.5,204,25.8,72.7
3.3,22,42.3,20.4,1.32,9.8,2.7,2.4,0.3,58,44,0.4,175,25.6,74.3
2.5,30.7,53.4,22.7,2.09,7.9,2.5,2.1,0.4,54,48,0.9,185.4,26.9,67.8
2.9,23.6,42.1,18.5,1.46,13.6,2.3,2.1,0.3,56,33,1.8,195.2,28.1,61.9
3.1,19.6,36,16.4,1.19,16.8,2.5,2.1,0.5,49,23,1.9,206.1,28.8,60.2
3.3,13.5,31,17.5,1.31,20.3,3,2.2,0.8,49,-,1.8,221.2,29.2,61.9
3.5,5.3,16.3,11,0.86,24,3,2.1,1,-,-,1.5,302.5,28.8,66.5
3.1,4.4,14.1,9.7,0.85,33.4,2.6,2,0.6,37,35,1.4,303.1,29.8,59.5
3,4.1,15.4,11.2,0.84,27.2,2.9,2,0.9,31,23,1.1,299.7,29.6,57.5
3.5,12.1,32.4,20.3,1.06,18.2,2.6,2,0.5,31,24,0.7,166.3,29.2,55.1
1.3,6,24.6,18.6,0.81,26.3,2.2,2,0.1,34,20,1,91.7,28.1,48.3
1.4,16.9,40.3,23.4,1.02,23.9,2.1,2,0.1,29,23,1.1,127.7,29.1,44.8
1.7,31.8,63.1,31.2,1.8,16.6,2.4,2.1,0.4,28,17,1.3,168.3,28.4,46.4
2.2,35.4,70.5,35.1,1.93,9.6,2.6,2.2,0.4,37,28,0.7,198.4,27.7,50.5
2.4,25.1,59.5,34.4,1.8,7.2,2.8,2.2,0.6,39,21,0.5,142.2,27.1,53.2
2.1,6.3,26.2,19.9,1.09,12.2,2.3,2.2,0.2,24,14,0.4,91.5,26,57.8
3.4,16.4,46.4,30.1,1.47,3.4,2.8,2.3,0.5,28,26,0.3,165,25.4,61.3
3.3,11.4,34.8,23.3,1.15,4.1,2.6,2.2,0.4,26,21,0.3,214.5,25,64
3.1,7.1,27.7,20.6,1.14,5,2.7,2.2,0.4,31,31,0.3,201.1,24.9,64.4
2.3,3.9,22.2,18.3,0.89,6.5,2.5,2.2,0.3,24,23,0.3,100.4,24.9,61.9
3.1,4.2,21.5,17.3,0.92,4.2,2.6,2.2,0.4,25,27,0.2,211.7,24.7,64.5
2.4,4.2,17.6,13.4,0.87,5.6,2.5,2.2,0.3,27,19,0.5,179.9,24.1,66
2.5,3,16.4,13.4,0.85,5.3,2.4,2.3,0.2,22,23,0.3,190,23.6,68.1
3.2,4.9,19.1,14.2,0.83,3.7,2.7,2.3,0.3,31,22,0.4,225.6,23.3,69.2
2.6,6.2,20.3,14.1,0.8,4.8,2.4,2.2,0.2,26,29,0.4,187.9,23.1,67.1
2.6,27.3,42.9,15.6,1.16,4.3,2.6,2.3,0.3,27,25,0.4,79.7,23.8,65.8
2.2,20.6,37.9,17.4,1.44,7.5,2.4,2.1,0.3,28,17,0.4,119.6,25.7,55.7
3.5,22.2,41.1,18.9,1.21,10.3,2.5,2.1,0.4,31,20,0.5,229.4,27.4,51.1
4.2,14.7,32.5,17.8,1.02,19.7,2.4,2,0.4,37,24,0.7,208.2,28.6,54.1
4.6,10.7,29.3,18.5,1.02,32.2,2.4,2,0.4,38,27,1,204,29.8,54.3
4.1,7.4,26,18.6,1.15,47.6,2.5,2,0.5,43,36,1.4,201.2,31.1,50.6
3.5,6.1,23.5,17.3,1.07,48.9,2.6,2.1,0.5,47,37,1.3,211.8,31.8,48.6
6.2,3.4,16.8,13.4,0.9,41.4,4.3,2.1,2.1,45,29,1.3,303.3,30.7,57.8
5.8,4.3,20.2,15.9,0.91,35.7,2.8,2.1,0.8,41,34,1,292.7,31.1,56.4
5.7,3.4,17.4,14.1,0.86,37.7,2.8,2.1,0.7,37,34,0.9,300.1,30.9,56.7
6.3,3.2,21.1,17.9,0.86,33.2,3.3,2.1,1.2,51,38,1,302.2,29.8,60
6,4.6,27.8,23.1,1.18,25.9,3.1,2.2,0.9,51,40,0.8,295.1,28.5,65.8
6.1,8.2,37.2,29,1.28,17.5,3.4,2.1,1.3,47,36,0.5,291.9,27.8,68.8
4.7,18.6,44.6,26,1.4,12.1,2.5,2,0.5,45,35,0.7,207.1,27.8,67.9
3.6,12.5,34,21.5,1.15,14,2.2,2.1,0.2,41,32,0.7,201.7,27.4,70
3.1,7.1,24.7,17.5,1.01,15.5,2.3,2.1,0.2,38,34,0.3,220.2,27.2,71.6
3.1,7.2,27.8,20.6,1.22,12.3,2.4,2.2,0.2,36,28,0.5,173.1,27,72.2
2.6,8.4,26.8,18.4,1.18,10,2.4,2.2,0.2,44,35,0.6,195.7,26.9,72.3
3.1,4.1,20.5,16.4,0.96,7.3,2.5,2.3,0.2,44,36,0.9,206.3,26.2,77.3
2.5,3.5,18.5,14.9,0.82,5,2.6,2.3,0.3,46,36,0.5,209.8,26,78.2
2.7,3.6,16.6,12.9,0.89,7.1,2.4,2.2,0.2,41,28,0.5,161.5,26.2,75.7
3,1.8,11.7,9.8,0.74,8.4,2.3,2.1,0.1,33,30,0.3,146.7,26.3,74.1
2.6,4,15.7,11.7,0.83,5.9,-,-,-,37,27,0.3,85.2,26.2,73.9
2.4,4.4,15.9,11.5,0.82,3.7,-,-,-,34,29,0.3,36.9,25.8,74.6
2.6,22.2,37.1,14.8,1.23,9,-,-,-,36,30,0.5,172.7,26.2,74.1
2.8,31.6,43,11.3,1.36,3.5,-,-,-,41,33,0.6,198.5,26.5,71.6
1.7,20,32.8,12.9,1.13,6.5,-,-,-,-,-,1,202.4,28.5,62.6
1.9,18.5,33.3,14.8,1.23,15.3,-,-,-,-,-,1.8,202,29.7,56.1
1.8,11.4,25,13.7,0.25,25.1,-,-,-,40,28,1.5,207.4,30.8,52.3
1.6,8.3,21.8,13.5,0.16,31.5,2.2,2,0.1,38,32,1.3,218.9,32,49.1
2.1,5.4,17,11.7,0.67,34.1,2.3,2,0.3,37,28,1,261.3,32,51.4
2,3.3,14.5,11.2,0.59,35.2,2.2,2,0.2,47,29,1.1,276.9,31.4,54.7
2,3.5,11.2,7.8,1.15,29.3,2.4,2,0.4,55,20,1,306.1,31.4,53.7
1.4,3.6,12.8,9.3,1.01,20.5,2.3,2,0.3,38,24,0.7,303.1,30.5,54.4
1.2,5.9,17.8,11.9,0.72,17.2,2.2,2,0.2,39,25,0.5,271.7,30.2,54.9
1.7,3.9,15.3,11.5,0.73,14.9,2.6,2.1,0.5,31,19,0.8,300.1,29.1,59
1.6,10.5,24.9,14.3,0.86,11.2,2.2,2,0.2,26,17,0.6,228.1,28.1,64.6
1.2,11.8,26,14.1,0.83,9.6,2.2,2,0.2,32,25,0.5,205.1,28,65.3
2.7,17.4,34.3,16.9,1.04,7.2,2.3,2,0.2,38,25,0.8,196.4,27.8,66.7
2,10.2,26.8,16.6,0.94,6.2,2.3,2.1,0.2,31,28,0.4,232.9,27.6,67.7
3.6,6,19.4,13.4,0.93,6.9,2.3,2.1,0.2,29,21,0.5,106.4,27.1,69.8
1.3,4.7,16.9,12.2,0.98,6.4,2.3,2.1,0.1,27,25,0.3,192.6,27.1,68.7
1.6,2.1,13.3,11.2,0.85,5.6,-,-,-,33,25,0.2,303.8,26.6,72.5
2.1,1.7,13.5,11.8,0.89,5.6,-,-,-,31,25,0.3,152.1,26.4,72.4
2.8,1.6,13.8,12.2,0.94,6.2,-,-,-,34,26,0.3,297,26.6,72.5
2.9,1.6,10,8.4,0.89,9.7,-,-,-,27,22,0.4,272.7,26.3,75.6
3.1,1.1,9.6,8.5,0.88,13.1,-,-,-,24,26,0.8,343.3,25.6,73.4
2.4,1.1,8.2,7.2,0.93,20.1,-,-,-,23,29,0.7,25.4,24.8,72.5
2.4,3.2,16.1,12.9,1.14,10.8,-,-,-,24,20,0.3,346.4,24.3,72.6
2.8,5.1,19.7,14.6,1.06,13.3,-,-,-,23,26,0.7,12.7,23.7,69.1
2.7,4.7,17.2,12.6,0.76,22.1,-,-,-,25,19,0.9,20.7,24,64.1
2.3,4.6,15.7,11,0.72,26.7,-,-,-,23,19,1.3,21.2,24.5,61.5
2.1,4.3,14,9.8,0.85,29.5,-,-,-,22,14,0.9,23.4,26.4,57.3
2.2,4,15.6,11.5,0.97,37.6,-,-,-,27,19,1.3,326.7,27.5,51.7
2.3,3.2,13.4,10.2,1.56,45,-,-,-,27,18,1.3,355.4,27.6,49.5
2.4,2.6,12.3,9.7,1.11,47.3,2.3,2.2,-,23,11,1.4,17.5,27.6,47.9
1.8,2.5,11.7,9.2,0.61,47.7,2.3,2.2,-,28,19,1.1,2.2,27.5,47.7
1.8,2.8,13.7,10.9,0.71,44.4,2.2,2.2,0.1,27,22,1,13.8,26.9,49
2.1,3.4,19,15.6,0.98,34.8,2.3,2.2,0.1,27,18,0.8,339.9,25.7,51.3
2.2,3.7,21.5,17.8,0.98,29.9,2.3,2.2,0.1,34,26,0.8,357.3,23.6,55.6
2.3,3.2,23.1,19.9,0.94,27.3,2.3,2.2,0.1,45,26,0.7,344.2,22.5,57.2
2.1,1.7,17.6,15.9,0.83,30.1,2.2,2.1,0.1,51,34,1,22.4,21.5,59.4
1.7,5.9,27.7,21.9,0.98,23.7,2.2,2.1,0.1,66,33,0.6,114.8,19.8,72.2
1.7,6.3,26.9,20.7,1.04,18.6,2.2,2.1,0.1,45,32,0.7,209.6,19,82
2,5.1,28.5,23.5,1.05,15,2.4,2.2,0.1,60,34,0.4,181.3,19,80.9
1.9,5,22.6,17.6,0.86,18.9,2.3,2.2,0.1,58,34,0.4,22.2,19.7,73
2,1.7,16.8,15.1,0.82,22.3,2.3,2.2,0.1,59,37,0.5,299.9,19.9,69
2.1,1,12.7,11.7,0.78,28.4,2.2,2.2,0.1,69,38,0.4,3.3,19.7,66
2,1.1,10.8,9.7,0.74,29.3,2.2,2.1,0.1,61,37,0.5,21,19.6,67.8
2,1.2,11,9.8,0.72,26.2,2.3,2.2,0.1,59,39,0.4,303.2,19.5,71.2
2,1.2,10.4,9.2,0.62,35.7,2.2,2.2,0.1,68,43,0.7,1.3,18.3,75.4
1.6,0.9,11.6,10.7,0.71,37.7,2.2,2.2,0.1,65,45,0.5,4.5,17.7,78.8
1.9,7.7,27.9,20.3,1.11,26.2,2.3,2.2,0.1,80,51,0.6,193.9,18.2,76.3
2.5,29.8,60.8,31,1.86,17.9,2.5,2.2,0.3,87,55,0.5,188.7,19.1,73.5
3.2,27.5,61,33.5,1.84,19.1,2.7,2.3,0.4,95,59,0.9,189,21,68.2
3.5,15.9,45.5,29.6,1.25,29.9,2.6,2.3,0.4,80,51,0.8,207.6,22.5,77.1
3.1,12.3,41.7,29.4,1.19,39.3,2.6,2.2,0.4,75,52,0.9,204.2,24,73.4
3,9.6,40.9,31.3,1.15,50.9,2.5,2.2,0.4,76,53,0.9,231.6,25.4,67.9
2.6,4,25.4,21.4,0.99,69,2.3,2.1,0.2,78,49,1,275.4,26.2,66.9
2.5,4.1,24.7,20.6,1,75,2.4,2.1,0.3,71,45,1.1,215.1,27.2,62.7
2.6,3,24.3,21.3,0.96,85.8,2.6,2.1,0.5,83,44,0.8,310.7,27.8,55.3
2.7,2.2,25.4,23.2,0.94,63.7,2.5,2.2,0.3,89,39,0.8,356.8,25.8,57.7
2.6,1.9,28.7,26.7,1.07,46.4,2.4,2.1,0.2,83,34,0.5,16.1,24.7,61.7
2.7,7.7,45.3,37.6,1.47,29.9,2.6,2.1,0.4,86,40,0.6,326.4,24,63.8
2.4,5.3,40.4,35.1,1.51,24.6,2.5,2.1,0.4,78,34,0.4,335.1,22.8,73.8
2.2,5.4,36.6,31.2,1.27,20.1,2.4,2.1,0.3,72,30,0.6,10.1,21.3,82.2
2.3,3.1,29.7,26.6,0.91,20.1,2.5,2.2,0.3,76,37,0.6,16.8,21.2,78.5
2.4,5.7,36.5,30.8,1.07,13.4,2.5,2.2,0.3,66,36,0.4,345.8,21.2,80.2
2.1,6.2,34.7,28.4,1.16,14.7,2.5,2.2,0.2,61,31,0.5,310.8,20.7,87.2
1.7,1.9,17.9,16,0.76,25.7,2.3,2.2,0.1,44,34,0.6,4,18.8,95.3
1.7,0.9,15.4,14.5,0.59,25.5,2.4,2.2,0.2,29,31,0.5,216.1,18.4,-
3.3,1.3,15.7,14.4,0.59,22.7,2.5,2.3,0.2,28,35,0.6,217,18.1,-
2,1.2,16.6,15.4,0.65,21.9,2.4,2.3,0.1,32,29,0.4,220.3,18,-
1.4,1.4,14.1,12.7,0.7,22.5,2.4,2.3,0.1,26,28,0.2,270.7,17.8,-
1.3,1.1,13.4,12.2,0.75,22.4,2.4,2.3,0.1,21,23,0.3,300.6,18,-
1.4,1.3,13.2,11.9,0.67,26.2,2.4,2.3,0.1,23,32,0.3,15.1,17.9,-
1.6,2,21.3,19.3,0.78,19.1,2.4,2.3,0.1,30,28,0.4,29.5,18,98.5
1.9,12.4,40.2,27.9,1.24,11.9,2.5,2.2,0.3,26,30,0.5,354.2,18.1,96.3
2,10.2,40.1,29.8,1.28,13.8,2.4,2.2,0.2,29,26,0.8,40.1,18.7,90.3
2.2,18.4,48.9,30.5,1.29,15.7,2.5,2.2,0.3,39,25,0.5,78.7,20.3,86.5
1.9,13.6,41.5,27.8,0.98,25.3,2.4,2.1,0.3,31,25,0.6,339.9,21.8,78
2.1,9.6,32.1,22.5,0.99,32.8,2.4,2.1,0.3,40,29,0.7,358.8,22.2,75.1
2,4.9,25.2,20.3,0.89,38.1,2.4,2.1,0.3,32,24,0.5,332.5,22.8,71.5
2.3,6,26.3,20.3,0.97,39.3,2.3,2.1,0.2,28,19,0.9,1.3,23.3,68.7
2.3,5.5,24.1,18.7,0.88,46.1,2.5,2.2,0.3,30,25,1,324.6,24.3,66
2.1,3.2,18.8,15.6,0.9,53.5,2.4,2.2,0.2,36,20,0.7,14.1,25.1,63.2
2.3,3.8,23.5,19.7,0.9,47.8,2.4,2.1,0.3,36,27,1,20.3,23.9,66.1
2.3,4.3,30.8,26.5,1.13,37.5,2.4,2.1,0.3,45,37,0.7,15.5,22.9,68.4
2.1,3.6,32.5,28.9,1.31,28.4,2.4,2.1,0.3,56,35,0.5,16.1,21.6,73.6
1.9,5.2,35.6,30.4,1.24,21.2,2.5,2.1,0.4,54,38,0.4,2.2,20.8,75.9
1.9,5.2,33.6,28.4,1.11,19.3,2.5,2.1,0.3,50,37,0.3,2,20.4,77.2
1.9,1.7,29.9,28.2,1.08,17.5,2.4,2.2,0.2,40,36,0.2,18.1,20.3,77.6
3.1,9.4,41.8,32.4,1.84,11.7,2.8,2.3,0.5,74,58,0.8,206.2,19.3,82.9
2.7,7,39.4,32.3,1.26,9.8,2.8,2.3,0.4,71,57,0.9,210.5,18.8,85.1
2.8,2.7,33.2,30.4,0.95,9.4,2.7,2.4,0.4,52,38,0.6,211.6,18.5,86.2
2.5,2.5,31.8,29.2,0.91,9.2,2.9,2.4,0.5,58,46,0.5,202.6,18.3,87.1
2.3,2.2,27.6,25.3,0.94,8.2,2.7,2.4,0.3,63,54,0.4,207.8,18.1,89.3
2.8,3.9,27.9,23.9,0.81,6.5,2.9,2.5,0.4,54,44,0.3,213.1,18.1,89.9
3.7,5.4,29.4,24,0.79,4.5,2.8,2.5,0.3,61,56,0.3,210.8,18.4,90.3
3.3,7.2,33.9,26.7,0.88,3.9,2.8,2.4,0.3,54,44,0.6,209.8,18.3,90.3
4.8,18.3,42.8,24.5,1.43,8.3,3,2.5,0.5,63,51,0.5,201.9,18.6,86.9
4.9,38.8,69.9,31.1,1.86,8.1,3,2.5,0.5,80,65,0.5,211.8,20.6,78
5,26.6,63.7,37,1.41,16.7,3.1,2.4,0.7,68,49,0.5,226.7,23,68.4
3.1,12.2,42.7,30.6,1.03,33.4,2.7,2.2,0.5,58,40,0.7,213.3,24.4,66.6
2.6,10.2,35.7,25.5,0.92,38.7,2.5,2.1,0.4,57,39,0.9,240.1,25.6,65
3,4.2,25.8,21.6,0.87,60.2,2.6,2.2,0.4,50,44,0.7,287.5,26.8,60.1
2.9,4.3,24.7,20.4,0.96,71.8,2.7,2.2,0.4,50,29,1.3,216,27.2,58.1
3.7,4.5,26.3,21.7,1.02,80.9,2.6,2.2,0.4,60,41,1.1,234,27.7,55.4
3.9,4.3,26.5,22.2,1.04,79.7,2.5,2.1,0.4,59,39,1,233.9,28.5,52.9
3.3,2.7,25.7,23.1,0.97,82.6,2.8,2.1,0.7,66,37,0.8,312.8,28.1,55.2
2.6,2.3,23.8,21.5,1.12,79.5,2.6,2.1,0.5,71,39,0.7,330.9,27.4,58.1
2.5,2.1,27.8,25.6,1.12,65.3,2.4,2.1,0.3,69,43,0.5,6.8,26.3,62.9
2.5,2.2,36.3,34.1,1.3,45.1,2.6,2.2,0.4,65,41,0.4,339.1,24.8,69.6
2.6,1.3,29.5,28.1,1.18,43.7,2.6,2.2,0.4,67,34,0.3,28.4,24.1,72.5
4.4,8.1,52,43.9,1.5,22.4,2.9,2.2,0.7,82,45,0.4,219.2,23.8,75.3
3.2,18.2,64.9,46.7,1.6,11.4,2.9,2.3,0.6,89,49,0.8,186.9,23,81.1
2.6,9.4,48.8,39.4,1.53,11.7,2.7,2.2,0.5,80,46,0.7,193.4,22.9,82
2.7,2.4,29.2,26.8,1.2,20.2,2.5,2.2,0.3,74,48,0.4,171.9,22.7,82.5
3.2,2.5,27.7,25.2,1.06,12.6,2.9,2.4,0.5,66,40,0.4,212.1,22.4,86.6
3.7,2.2,27.9,25.7,0.93,8.4,2.9,2.5,0.4,64,47,0.2,238.8,22.2,88.4
3,1.4,24.1,22.7,0.93,10.9,2.9,2.5,0.4,61,41,0.3,236.3,21.9,89.7
4.2,1.3,19.9,18.6,0.87,17.9,2.7,2.4,0.3,73,50,0.3,231.5,21.8,88
4.3,3,23.1,20.1,0.83,9.5,2.8,2.5,0.3,68,55,0.2,206.3,21.5,91.2
4.1,2.7,25.1,22.4,0.88,8.3,3,2.5,0.5,72,54,0.1,282.6,21.5,90.8
3.8,17.5,44,26.5,1.31,10.9,2.9,2.5,0.5,80,55,0.4,196.6,21.7,89.7
3.9,34.7,64,29.3,1.91,9.5,3,2.3,0.6,89,60,0.6,172.3,22.6,85.7
4,15.9,43.7,27.9,1.44,27.3,2.6,2.2,0.5,87,59,0.7,198.9,24.5,75.2
4.3,9,33.5,24.5,1.18,41.6,2.7,2.2,0.5,70,47,0.7,217.1,25.4,70.2
4.1,5.4,27.3,21.9,1.08,55.1,2.6,2.2,0.4,77,44,0.7,219.6,26.1,67.6
4.1,3,18.8,15.8,0.84,72,2.6,2.2,0.4,63,46,0.9,262.9,27.5,59.9
4.1,2,16.9,14.9,1.29,89.2,2.9,2.2,0.7,70,57,1,292.4,28.2,57
7.4,1.9,22.2,20.2,1.15,89.3,2.9,2.2,0.7,80,55,1,301.2,28.5,57.7
12.6,5.5,40.8,35.2,1.2,69.5,2.6,2.2,0.4,86,57,0.8,268.4,29.1,56.1
12.5,3.4,38.2,34.7,1.22,69.5,2.6,2.2,0.4,88,63,0.6,268.4,28.8,57.4
10.8,4.2,45.5,41.3,1.53,57.8,2.8,2.2,0.6,91,60,0.6,241.2,28.2,59.9
9.9,8.1,56.2,48.1,1.67,36.3,2.8,2.2,0.6,89,53,0.4,235.1,27.2,65
10.8,10,61.2,51.1,1.65,24.7,2.7,2.1,0.5,92,50,0.4,241.1,26.1,68.8
10.9,11.8,61.7,49.9,1.65,21.1,2.9,2.2,0.8,97,56,0.8,203.8,25.4,71
8.2,19,70,51,1.87,12,2.7,2.2,0.5,86,52,0.8,183.9,25.1,74.1
6.4,18.3,64.5,46.1,1.84,12.2,2.6,2.2,0.4,82,58,0.6,186.7,24.9,74.5
5.7,4.9,40.9,36,1.61,13.8,2.7,2.3,0.4,81,59,0.3,134.7,24.4,77.5
4.9,4,32,28,1.4,13.3,2.7,2.3,0.4,80,64,0.5,202.1,23.9,81.5
4.4,2,26.1,24.1,1.41,12.6,2.6,2.3,0.3,76,57,0.4,149.3,23.5,84.7
3.8,1,14.7,13.6,1,22.3,2.5,2.3,0.3,67,61,0.4,71.6,23.2,84.7
3.3,0.9,13.1,12.2,0.98,24.2,2.6,2.3,0.3,69,66,0.2,68.4,23.4,84.2
3.3,1.3,14.3,13,1,21.7,2.6,2.2,0.4,67,58,0.2,169.3,23.2,85.9
2.3,4,23.8,19.7,1.06,12.5,2.5,2.4,0.1,72,53,0.3,125,22.8,89.6
2.5,1.6,18.2,16.6,1.05,14.7,2.5,2.3,0.3,66,58,0.2,72.5,22.5,89.3
2.1,20,43.5,23.5,1.57,8,2.6,2.3,0.3,70,54,0.3,186.6,22.6,88.7
4.5,32.1,60.1,28,2.09,9.7,2.9,2.4,0.4,75,58,0.6,197.6,23.7,84.1
4.2,13.1,36.7,23.6,1.26,29.7,2.4,2.2,0.2,69,51,0.6,206.4,25.8,68.7
4.2,10.5,35.7,25.2,1.06,40.4,2.6,2.1,0.4,66,46,0.7,203.6,26.4,63.4
3.7,4.8,23,18.2,0.79,56.5,2.3,2,0.3,55,35,0.8,234.2,27.8,53.5
3.8,2.8,21.6,18.9,0.82,59.8,2.4,2,0.3,51,31,0.6,282.8,28.5,48.3
4.1,2.8,19.2,16.4,0.87,74.6,2.7,2,0.7,67,40,0.8,279.6,29.4,48.8
4.2,5.8,30.7,24.9,0.98,72.1,2.5,2.1,0.4,64,38,1.2,209.3,29.7,48.6
8.4,2.2,24.5,22.3,1.06,77.4,4,2.2,1.8,91,57,0.9,301.8,28.9,58.9
7.8,2.1,26.8,24.6,1.14,69.8,3.6,2.2,1.4,85,61,0.7,296.6,27.9,65.7
6.9,2.6,31.9,29.3,0.98,63.6,3.3,2.2,1,96,70,0.4,315,27.4,68.2
5.9,2.8,42.7,39.9,1.45,51.7,2.7,2.2,0.5,91,65,0.4,10.3,27.4,67.7
8,4.5,59.3,54.9,1.48,27.3,3.3,2.3,1,92,59,0.4,281.1,26.5,75.1
6.5,5.3,54,48.6,1.4,26.7,3.3,2.3,1,101,70,0.4,266.9,25.8,78.9
6,6.4,43.8,37.4,1.63,38.3,2.8,2.2,0.6,97,75,1.1,200,25,84.4
5.9,11.4,55,43.6,1.63,25.5,2.6,2.2,0.4,98,76,0.6,184.3,24.6,86
6,3.7,34.1,30.3,1.37,30.2,2.6,2.2,0.3,92,68,0.4,154.7,24.4,86.3
5.7,3.5,28.5,24.9,1.32,30.5,2.5,2.2,0.3,99,72,0.5,184.9,24.1,88.1
5,2.4,26.3,23.9,1.31,19.7,2.8,2.3,0.5,91,86,0.3,203.3,23.9,89.4
4.5,1.4,20.5,19.1,1.07,17.5,2.9,2.5,0.4,90,85,0.4,213.5,23.3,90.7
3.2,1.8,16.7,14.9,0.95,19.8,2.6,2.4,0.2,89,78,0.3,181.3,23.1,89.3
3.3,1.4,16,14.6,1.06,14.8,2.8,2.5,0.3,90,76,0.3,188.9,23.2,90.3
2.6,2.6,18.5,15.9,1.26,10.1,-,-,-,89,72,0.2,136.4,22.9,92.2
2.3,2.7,19,16.3,1.14,13.9,2.8,2.4,0.4,68,63,0.2,179.4,22.9,89.7
2.6,12.6,33.3,20.7,1.48,14.8,2.7,2.3,0.4,73,63,0.3,204.9,23.3,87
2.4,28.5,54.5,25.9,1.81,9.9,2.6,2.2,0.4,84,60,0.4,196.4,24.2,80.9
2.9,11.1,34.3,23.2,1.19,25.3,2.6,2.2,0.4,71,51,0.7,209.9,25.8,71.8
4,8.8,31.6,22.8,1.12,41,2.7,2.1,0.5,69,50,0.8,211,26.9,65.7
4,4.3,25.4,21.1,1.15,55.6,2.4,2.2,0.3,67,61,0.6,228.8,28.1,59.5
4.7,2.7,19,16.3,1.06,74.1,2.4,2.1,0.2,76,53,0.8,253.9,28.7,56.4
4.5,3.8,24.7,21,1.2,78.3,2.5,2.1,0.3,81,56,0.8,216.6,29.7,56.7
6.4,1.7,18.1,16.4,1.15,69.5,2.3,2.2,0.1,73,57,0.8,300.5,28.6,68.6
7.7,2.5,25,22.5,1.28,68.6,2.4,2.2,0.3,79,61,0.8,291.3,28.8,66.5
5.9,2.8,23.6,20.8,1.29,59.5,2.3,2.1,0.1,77,53,0.7,19.9,28.9,66.6
7.1,3.3,26.4,23.1,1,46.3,2.2,2.1,0.2,64,43,0.6,14.3,28.3,66.2
4.8,2.7,26.3,23.6,1.16,45.3,2.3,2,0.3,62,46,0.4,330.8,27.8,65.9
3.3,1.5,26.9,25.4,1.29,37.5,2.2,2,0.2,54,39,0.4,3.1,27.3,64.2
3.3,3.4,35.6,32.2,1.41,23.9,2.4,2.1,0.3,60,40,0.4,24.2,27,64.2
4.4,10.7,51.2,40.5,1.54,13.7,2.5,2.2,0.3,76,48,0.5,156.8,26.1,70.1
6.2,14.5,57.6,43.1,1.78,5.7,2.5,2.2,0.3,70,57,0.6,205.5,25.6,73.7
3.3,5.7,35.3,29.7,1.33,12.7,2.6,2.2,0.4,63,41,0.3,74.7,24.7,80.4
2.6,3.7,31.5,27.8,1.31,10.4,2.6,2.2,0.3,64,49,0.2,198.7,24.4,81.5
3,2.6,24.2,21.6,1.11,14.2,2.4,2.2,0.2,61,45,0.2,154.7,23.7,84.7
2.3,0.9,15.3,14.4,0.96,19.9,2.5,2.2,0.3,58,55,0.2,81,23.7,85.5
2.6,0.7,12.7,12,0.89,24.1,2.5,2.2,0.3,63,47,0.3,85.6,23.7,85.2
2.5,1.3,14.6,13.3,1.01,18.5,2.4,2.2,0.2,62,52,0.3,215,23.4,86.3
2.7,1.5,15.3,13.8,1.11,15.9,2.5,2.4,0.1,62,55,0.3,214.6,23.3,87.5
2.5,4.3,23.8,19.5,1.13,10.1,2.5,2.3,0.2,60,53,0.4,175.1,23.1,88.7
2.3,3.2,18.7,15.5,1.12,17.1,2.4,2.2,0.2,58,49,0.2,198.9,23.6,84.1
2.5,13.5,39.2,25.6,1.49,11.1,2.7,2.3,0.4,61,51,0.4,163,24.4,82.3
2.6,7.3,27.2,19.9,-,22.9,2.4,2.2,0.2,60,56,0.4,235.3,25.9,75.5
3,4.8,23.2,18.4,1.18,32.4,2.4,2.2,0.2,67,48,0.3,126.6,26.9,71.1
